customer_id,name,dob,country,occupation,account_open_date,kyc_status,customer_type,transaction_id,date,amount_usd,transaction_country,merchant,channel,risk_level
C0383,pamela ramirez,2006-10-26,uk,teacher,2021-07-10,pending,retail,T01125,2025-05-22,2129.83,brazil,crypto exchange,online,
C0383,pamela ramirez,2006-10-26,uk,teacher,2021-07-10,pending,retail,T01422,2024-07-18,1415.45,mexico,bestbuy,wire,
C0384,brent brooks,2006-08-30,us,engineer,2023-05-25,verified,corporate,T00218,2025-03-14,2744.72,us,crypto exchange,wire,
C0384,brent brooks,2006-08-30,us,engineer,2023-05-25,verified,corporate,T00431,2024-07-17,308.62,russia,amazon,online,
C0384,brent brooks,2006-08-30,us,engineer,2023-05-25,verified,corporate,T00783,2024-10-07,580.17,us,amazon,online,
C0384,brent brooks,2006-08-30,us,engineer,2023-05-25,verified,corporate,T00794,2024-08-26,1890.69,mexico,ebay,in-person,
C0384,brent brooks,2006-08-30,us,engineer,2023-05-25,verified,corporate,T00865,2024-12-21,1024.2,uk,walmart,in-person,
C0385,holly thomas,1980-07-05,us,doctor,2024-11-03,verified,retail,T00481,2025-06-05,1985.26,us,crypto exchange,wire,
C0386,andrew williams,1988-01-27,us,student,2023/05/06,verified,corporate,,,,,,,
C0387,kelly hernandez,2000-04-15,us,student,2024-11-23,verified,retail,T00063,2024-10-08,3529.12,uk,amazon,online,
C0387,kelly hernandez,2000-04-15,us,student,2024-11-23,verified,retail,T00579,2024-07-06,1355.01,uk,walmart,online,
C0387,kelly hernandez,2000-04-15,us,student,2024-11-23,verified,retail,T01306,2025-05-27,4095.41,brazil,amazon,wire,
C0388,timothy flores,1966-04-02,mexico,unemployed,2023-01-21,verified,retail,T00024,2024-08-10,912.55,uk,ebay,online,
C0388,timothy flores,1966-04-02,mexico,unemployed,2023-01-21,verified,retail,T00474,2024-10-10,4435.44,russia,amazon,in-person,
C0388,timothy flores,1966-04-02,mexico,unemployed,2023-01-21,verified,retail,T01075,2024-07-30,8799.96,us,amazon,in-person,
C0389,katie hicks,,us,teacher,2025-04-19,verified,retail,T00408,2025-06-07,21.79,germany,amazon,online,
C0389,katie hicks,,us,teacher,2025-04-19,verified,retail,T01051,2024-08-11,4154.12,mexico,ebay,wire,
C0390,robert richardson,1985-05-13,uk,engineer,2021-06-11,verified,retail,T00127,2025-04-17,3407.66,us,amazon,online,Medium
C0390,robert richardson,1985-05-13,uk,engineer,2021-06-11,verified,retail,T00292,2024-10-08,76.13,canada,amazon,wire,Medium
C0390,robert richardson,1985-05-13,uk,engineer,2021-06-11,verified,retail,T00469,2024-08-14,506.16,canada,ebay,online,Medium
C0390,robert richardson,1985-05-13,uk,engineer,2021-06-11,verified,retail,T01252,2024-07-13,1313.72,us,bestbuy,wire,Medium
C0391,lauren robles,1988-11-14,uk,doctor,2020-09-26,verified,retail,T00025,2024-07-08,1217.87,us,walmart,online,
C0391,lauren robles,1988-11-14,uk,doctor,2020-09-26,verified,retail,T00899,2025-04-16,26.17,us,ebay,wire,
C0391,lauren robles,1988-11-14,uk,doctor,2020-09-26,verified,retail,T01468,2024-12-23,1044.81,us,ebay,wire,
C0392,deborah rios,2005-08-29,us,student,2025-06-07,verified,corporate,T00048,2025-02-23,1468.22,us,walmart,wire,
C0392,deborah rios,2005-08-29,us,student,2025-06-07,verified,corporate,T01143,2024-10-30,2266.51,china,ebay,online,
C0392,deborah rios,2005-08-29,us,student,2025-06-07,verified,corporate,T01188,2024-12-25,140.5,us,not recorded,online,
C0393,mikayla silva,1951-02-12,germany,doctor,2024-12-20,verified,corporate,T00337,2024-11-09,3868.41,uk,amazon,online,
C0393,mikayla silva,1951-02-12,germany,doctor,2024-12-20,verified,corporate,T00537,2025-03-17,3789.54,mexico,bestbuy,in-person,
C0393,mikayla silva,1951-02-12,germany,doctor,2024-12-20,verified,corporate,T00849,2025-04-28,1395.09,uk,ebay,wire,
C0394,lisa randall,1949-07-26,canada,doctor,2022-07-28,verified,retail,T00038,2025-02-06,205.55,us,ebay,in-person,
C0394,lisa randall,1949-07-26,canada,doctor,2022-07-28,verified,retail,T00645,2024-08-11,255.13,uk,crypto exchange,in-person,
C0394,lisa randall,1949-07-26,canada,doctor,2022-07-28,verified,retail,T01032,2024-11-13,1814.02,china,walmart,not recorded,
C0394,lisa randall,1949-07-26,canada,doctor,2022-07-28,verified,retail,T01153,2025-02-04,2391.16,us,ebay,online,
C0395,travis rodriguez,,canada,not provided,2024-04-06,verified,retail,T00020,2024-12-04,688.45,us,amazon,wire,
C0395,travis rodriguez,,canada,not provided,2024-04-06,verified,retail,T00729,2024-12-24,450.36,us,not recorded,wire,
C0395,travis rodriguez,,canada,not provided,2024-04-06,verified,retail,T00823,2025-01-16,811.43,us,ebay,online,
C0395,travis rodriguez,,canada,not provided,2024-04-06,verified,retail,T01072,2024-08-04,532.12,russia,bestbuy,in-person,
C0396,christian vaughn,1967-06-09,us,unemployed,2024-10-12,verified,retail,T00278,2024-07-23,2099.44,us,ebay,in-person,
C0396,christian vaughn,1967-06-09,us,unemployed,2024-10-12,verified,retail,T00291,2025-04-19,61.95,canada,walmart,in-person,
C0396,christian vaughn,1967-06-09,us,unemployed,2024-10-12,verified,retail,T00547,2024-10-10,241.08,china,bestbuy,in-person,
C0397,tami salas,1989-08-02,russia,business owner,2021-01-15,verified,corporate,T00199,2025-05-17,4362.27,uk,luxury retailer,in-person,
C0397,tami salas,1989-08-02,russia,business owner,2021-01-15,verified,corporate,T00351,2024-12-05,139888.0,us,ebay,wire,
C0397,tami salas,1989-08-02,russia,business owner,2021-01-15,verified,corporate,T01249,2025-05-13,5072.77,us,luxury retailer,online,
C0398,kelly hoffman,2007-06-08,mexico,engineer,2024-07-31,verified,corporate,T00580,2025-06-08,597.47,canada,amazon,wire,
C0398,kelly hoffman,2007-06-08,mexico,engineer,2024-07-31,verified,corporate,T00750,2024-10-10,1957.6,us,luxury retailer,in-person,
C0398,kelly hoffman,2007-06-08,mexico,engineer,2024-07-31,verified,corporate,T00818,2024-12-07,1018.33,us,ebay,online,
C0398,kelly hoffman,2007-06-08,mexico,engineer,2024-07-31,verified,corporate,T00845,2024-11-09,321.89,mexico,bestbuy,not recorded,
C0398,kelly hoffman,2007-06-08,mexico,engineer,2024-07-31,verified,corporate,T00902,2025-05-01,53.78,us,ebay,in-person,
C0399,emily tyompson,2001-07-31,us,engineer,2025-01-17,verified,retail,T00495,2024-11-19,1246.12,us,not recorded,online,
C0399,emily tyompson,2001-07-31,us,engineer,2025-01-17,verified,retail,T00968,2024.10.19,705.14,uk,unknown vendor,in-person,
C0400,hector ingram,1988-07-27,china,doctor,2022-10-05,pending,corporate,T00306,2024-09-16,7447.11,canada,amazon,online,
C0400,hector ingram,1988-07-27,china,doctor,2022-10-05,pending,corporate,T01348,2025-03-01,927.37,canada,amazon,in-person,
C0401,cheryl wright,1977-06-28,germany,unemployed,2023-01-19,verified,retail,T00333,2025-06-09,29.0,us,crypto exchange,in-person,
C0401,cheryl wright,1977-06-28,germany,unemployed,2023-01-19,verified,retail,T01344,2025-01-07,2597.81,us,ebay,in-person,
C0401,cheryl wright,1977-06-28,germany,unemployed,2023-01-19,verified,retail,T01432,2024-08-15,1449.67,us,unknown vendor,online,
C0402,william evans,1959-03-07,canada,engineer,2022-04-10,verified,retail,T00494,2025-03-30,416.81,us,amazon,online,
C0402,william evans,1959-03-07,canada,engineer,2022-04-10,verified,retail,T00573,2025-06-11,1010.16,canada,ebay,in-person,
C0402,william evans,1959-03-07,canada,engineer,2022-04-10,verified,retail,T01028,2025-05-28,3722.85,us,amazon,online,
C0402,william evans,1959-03-07,canada,engineer,2022-04-10,verified,retail,T01066,2024-08-12,2675.64,germany,ebay,wire,
C0403,katherine castillo,1977-08-26,china,doctor,2022-11-02,verified,corporate,T00357,2024-12-30,53.74,us,ebay,online,
C0403,katherine castillo,1977-08-26,china,doctor,2022-11-02,verified,corporate,T00590,2024-11-22,329.52,uk,bestbuy,in-person,
C0403,katherine castillo,1977-08-26,china,doctor,2022-11-02,verified,corporate,T00706,2025-06-10,9202.4,us,ebay,in-person,
C0404,kenneth daniels,2000-06-20,uk,student,2023-11-13,verified,corporate,T00004,2025-05-01,1825.89,us,crypto exchange,wire,
C0404,kenneth daniels,2000-06-20,uk,student,2023-11-13,verified,corporate,T00371,2024-11-04,212.45,china,ebay,in-person,
C0404,kenneth daniels,2000-06-20,uk,student,2023-11-13,verified,corporate,T00732,2024-08-08,3370.21,germany,ebay,online,
C0404,kenneth daniels,2000-06-20,uk,student,2023-11-13,verified,corporate,T01057,2025-01-23,2915.05,china,not recorded,wire,
C0404,kenneth daniels,2000-06-20,uk,student,2023-11-13,verified,corporate,T01244,2025-06-14,3725.87,mexico,ebay,wire,
C0405,tina ballard,1959-04-12,us,engineer,2020-11-13,verified,corporate,T00690,2024-10-02,414.16,canada,bestbuy,in-person,
C0405,tina ballard,1959-04-12,us,engineer,2020-11-13,verified,corporate,T00695,2024-08-14,243.97,us,ebay,in-person,
C0405,tina ballard,1959-04-12,us,engineer,2020-11-13,verified,corporate,T01430,2025-03-11,4048.67,russia,ebay,online,
C0406,miguel reed,1969-08-13,us,unemployed,2022-09-10,verified,retail,T00355,2024-11-19,146.36,mexico,bestbuy,wire,
C0406,miguel reed,1969-08-13,us,unemployed,2022-09-10,verified,retail,T00533,2025-06-27,11389.75,mexico,ebay,wire,
C0406,miguel reed,1969-08-13,us,unemployed,2022-09-10,verified,retail,T01469,2025-04-16,4092.07,brazil,bestbuy,in-person,
C0406,miguel reed,1969-08-13,us,unemployed,2022-09-10,verified,retail,T01484,2025-06-06,11.55,us,amazon,wire,
C0407,cindy clayton,,canada,teacher,2025-04-17,verified,retail,T00217,2025-03-26,787.27,china,amazon,in-person,
C0407,cindy clayton,,canada,teacher,2025-04-17,verified,retail,T01078,2024-08-25,2276.67,brazil,bestbuy,wire,
C0407,cindy clayton,,canada,teacher,2025-04-17,verified,retail,T01275,2025-05-16,1309.8,us,amazon,online,
C0408,breanna gilbert,1979-06-12,uk,doctor,2022-07-19,verified,corporate,T00087,2024-10-09,2615.75,us,amazon,in-person,
C0408,breanna gilbert,1979-06-12,uk,doctor,2022-07-19,verified,corporate,T00619,2024/08/13,3281.87,canada,ebay,in-person,
C0408,breanna gilbert,1979-06-12,uk,doctor,2022-07-19,verified,corporate,T01412,2024-08-24,237.39,us,walmart,in-person,
C0409,michael schmidt,,mexico,doctor,2022-06-29,verified,corporate,T01015,2025-02-03,2445.46,us,amazon,online,
C0409,michael schmidt,,mexico,doctor,2022-06-29,verified,corporate,T01104,2024-09-07,5255.31,uk,ebay,wire,
C0410,jason love,1946-05-10,us,student,2021-09-06,verified,retail,T00511,2024-11-19,1900.81,us,unknown vendor,online,
C0410,jason love,1946-05-10,us,student,2021-09-06,verified,retail,T00733,2025-06-19,2188.43,us,luxury retailer,in-person,
C0410,jason love,1946-05-10,us,student,2021-09-06,verified,retail,T01118,2025-06-02,4198.65,uk,amazon,online,
C0410,jason love,1946-05-10,us,student,2021-09-06,verified,retail,T01471,2024-09-08,1674.11,us,amazon,wire,
C0411,joshua hickman,1967-03-15,canada,doctor,2024-07-22,verified,corporate,T00858,2025-04-15,1277.57,mexico,bestbuy,in-person,
C0411,joshua hickman,1967-03-15,canada,doctor,2024-07-22,verified,corporate,T01411,2024-10-28,460.94,uk,bestbuy,wire,
C0412,curtis maynard,1961-05-14,us,teacher,2022-12-09,verified,corporate,T00600,2025-01-14,83.45,uk,bestbuy,not recorded,
C0412,curtis maynard,1961-05-14,us,teacher,2022-12-09,verified,corporate,T00759,2025-03-31,4486.61,us,bestbuy,wire,
C0412,curtis maynard,1961-05-14,us,teacher,2022-12-09,verified,corporate,T01044,2024-10-06,1966.42,us,amazon,online,
C0412,curtis maynard,1961-05-14,us,teacher,2022-12-09,verified,corporate,T01299,2024-09-29,2023.57,us,amazon,in-person,
C0412,curtis maynard,1961-05-14,us,teacher,2022-12-09,verified,corporate,T01413,2024-09-13,628.74,us,not recorded,wire,
C0413,susan davis,1978-08-01,us,business owner,2022-06-27,verified,retail,T00208,2025-03-18,2178.32,us,bestbuy,wire,
C0413,susan davis,1978-08-01,us,business owner,2022-06-27,verified,retail,T00349,2024-12-03,938.77,us,walmart,wire,
C0413,susan davis,1978-08-01,us,business owner,2022-06-27,verified,retail,T00437,2024.10.20,151.09,brazil,walmart,in-person,
C0413,susan davis,1978-08-01,us,business owner,2022-06-27,verified,retail,T00447,2025-04-29,8537.55,china,walmart,wire,
C0413,susan davis,1978-08-01,us,business owner,2022-06-27,verified,retail,T00837,2024-11-03,4926.59,china,walmart,online,
C0413,susan davis,1978-08-01,us,business owner,2022-06-27,verified,retail,T01092,2024/12/28,2097.63,us,bestbuy,in-person,
C0414,yiranda zuniga,2001-08-28,us,unemployed,2021/12/31,verified,corporate,T00400,2024-10-26,2809.27,us,amazon,online,
C0414,yiranda zuniga,2001-08-28,us,unemployed,2021/12/31,verified,corporate,T00775,2024-07-27,3192.01,brazil,bestbuy,not recorded,
C0414,yiranda zuniga,2001-08-28,us,unemployed,2021/12/31,verified,corporate,T00983,2024-12-08,225.44,us,unknown vendor,online,
C0415,ryan peck,1941-12-26,us,teacher,2023-11-21,verified,corporate,T00170,2025-03-08,1787.56,canada,amazon,wire,
C0415,ryan peck,1941-12-26,us,teacher,2023-11-21,verified,corporate,T00808,2024-07-12,5195.75,us,amazon,online,
C0415,ryan peck,1941-12-26,us,teacher,2023-11-21,verified,corporate,T01419,2025-06-01,1203.69,mexico,walmart,wire,
C0416,charlotte curry,1998-11-14,us,unemployed,2022-12-22,verified,retail,,,,,,,
C0417,alexandra bradley,1946-10-24,mexico,doctor,2023-05-12,verified,retail,,,,,,,
C0418,william daniels,1973-02-14,uk,unemployed,2021/08/26,verified,corporate,T00339,2024-12-30,1285.57,canada,walmart,online,
C0419,jzlie lee,1947-03-06,mexico,engineer,2023-04-29,flagged,retail,T00536,2025-06-07,5792.34,us,bestbuy,in-person,
C0419,jzlie lee,1947-03-06,mexico,engineer,2023-04-29,flagged,retail,T00607,2025-02-15,462.18,brazil,walmart,online,
C0419,jzlie lee,1947-03-06,mexico,engineer,2023-04-29,flagged,retail,T01061,2024-11-27,4137.83,canada,amazon,in-person,
C0419,jzlie lee,1947-03-06,mexico,engineer,2023-04-29,flagged,retail,T01162,2024-07-10,275.93,canada,amazon,in-person,
C0420,jimmy scott,1952-03-08,canada,student,2020-08-18,verified,retail,T00056,2024-12-03,5098.87,us,bestbuy,online,
C0420,jimmy scott,1952-03-08,canada,student,2020-08-18,verified,retail,T00150,2025-02-04,653.25,russia,not recorded,in-person,
C0420,jimmy scott,1952-03-08,canada,student,2020-08-18,verified,retail,T00301,2024-10-04,106.13,us,ebay,online,
C0420,jimmy scott,1952-03-08,canada,student,2020-08-18,verified,retail,T00314,2025-06-13,6574.76,germany,amazon,wire,
C0420,jimmy scott,1952-03-08,canada,student,2020-08-18,verified,retail,T00844,2025-01-30,6492.0,us,bestbuy,online,
C0420,jimmy scott,1952-03-08,canada,student,2020-08-18,verified,retail,T00848,2025-03-09,11536.16,us,ebay,wire,
C0420,jimmy scott,1952-03-08,canada,student,2020-08-18,verified,retail,T00987,2025-06-07,2332.09,russia,amazon,online,
C0420,jimmy scott,1952-03-08,canada,student,2020-08-18,verified,retail,T00995,2024-12-30,895.62,us,bestbuy,in-person,
C0421,rachel bradley,1991-01-17,us,doctor,2022-02-26,verified,retail,T00365,2025-06-27,5676.25,canada,ebay,wire,
C0421,rachel bradley,1991-01-17,us,doctor,2022-02-26,verified,retail,T00422,2025-01-12,3117.66,us,walmart,online,
C0421,rachel bradley,1991-01-17,us,doctor,2022-02-26,verified,retail,T00676,2025-03-27,8077.28,us,amazon,wire,
C0421,rachel bradley,1991-01-17,us,doctor,2022-02-26,verified,retail,T00679,2024-07-09,6978.12,canada,ebay,in-person,
C0422,scott prince,1995-10-15,germany,doctor,2024-02-24,pending,corporate,T00200,2025-01-30,3027.12,canada,walmart,wire,
C0422,scott prince,1995-10-15,germany,doctor,2024-02-24,pending,corporate,T00384,2024-08-28,4198.83,mexico,ebay,online,
C0422,scott prince,1995-10-15,germany,doctor,2024-02-24,pending,corporate,T00427,2025-01-11,1165.11,us,bestbuy,online,
C0422,scott prince,1995-10-15,germany,doctor,2024-02-24,pending,corporate,T00594,2025-01-29,848.28,canada,ebay,online,
C0422,scott prince,1995-10-15,germany,doctor,2024-02-24,pending,corporate,T01458,2025-04-01,2257.2,canada,bestbuy,in-person,
C0423,angie caldwell,1952-02-01,us,engineer,2021-09-15,pending,corporate,T00872,2025/03/21,631.46,canada,ebay,in-person,
C0423,angie caldwell,1952-02-01,us,engineer,2021-09-15,pending,corporate,T00885,2024-11-17,3218.04,china,walmart,online,
C0423,angie caldwell,1952-02-01,us,engineer,2021-09-15,pending,corporate,T00957,2025-04-09,1463.43,us,bestbuy,in-person,
C0423,angie caldwell,1952-02-01,us,engineer,2021-09-15,pending,corporate,T01256,2024-11-22,1125.31,uk,amazon,in-person,
C0424,timothy smith,1965-08-12,us,business owner,2022-07-07,verified,retail,T01324,2025-02-09,494.91,russia,walmart,wire,
C0424,timothy smith,1965-08-12,us,business owner,2022-07-07,verified,retail,T01479,2024/11/28,3197.13,mexico,amazon,in-person,
C0425,derek rivera,1979-02-24,russia,doctor,2025-05-20,verified,retail,T00202,2025-03-10,175.78,mexico,amazon,online,High
C0425,derek rivera,1979-02-24,russia,doctor,2025-05-20,verified,retail,T00820,2024-10-25,816.53,us,luxury retailer,in-person,High
C0425,derek rivera,1979-02-24,russia,doctor,2025-05-20,verified,retail,T01255,2025-04-09,2313.96,us,walmart,in-person,High
C0426,matthew schwartz,1943-09-28,uk,doctor,2021-07-08,pending,retail,,,,,,,
C0427,christopher parks,2002-04-30,canada,business owner,2023/02/27,verified,corporate,T01014,2025-06-20,80.45,us,ebay,wire,
C0428,margaret shepard,1964-07-10,uk,teacher,2022-05-23,flagged,retail,T00044,2024-11-20,4800.85,us,amazon,wire,
C0428,margaret shepard,1964-07-10,uk,teacher,2022-05-23,flagged,retail,T00605,2024-11-14,257.11,us,ebay,in-person,
C0428,margaret shepard,1964-07-10,uk,teacher,2022-05-23,flagged,retail,T01308,2024-09-11,3236.23,uk,bestbuy,in-person,
C0429,cxsey hernandez,1990-05-25,us,student,2023-09-09,verified,corporate,T00425,2025-05-28,118.56,us,amazon,online,
C0429,cxsey hernandez,1990-05-25,us,student,2023-09-09,verified,corporate,T00741,2024-11-19,1242.32,mexico,amazon,online,
C0429,cxsey hernandez,1990-05-25,us,student,2023-09-09,verified,corporate,T01120,2024-08-10,277.41,us,luxury retailer,wire,
C0429,cxsey hernandez,1990-05-25,us,student,2023-09-09,verified,corporate,T01393,2024-09-11,372.08,us,walmart,in-person,
C0430,joshua ruiz,1976-02-03,uk,unemployed,2022-05-15,verified,retail,T00550,2025-03-25,2959.61,uk,crypto exchange,online,
C0431,melanie larson,1993-02-03,us,not provided,2021-03-17,flagged,corporate,T00394,2025-03-13,299591.0,us,ebay,in-person,
C0431,melanie larson,1993-02-03,us,not provided,2021-03-17,flagged,corporate,T00641,2025-06-10,40.55,us,walmart,in-person,
C0431,melanie larson,1993-02-03,us,not provided,2021-03-17,flagged,corporate,T01088,2025-05-25,365.52,us,amazon,in-person,
C0431,melanie larson,1993-02-03,us,not provided,2021-03-17,flagged,corporate,T01407,2024-11-29,3717.98,china,amazon,wire,
C0431,melanie larson,1993-02-03,us,not provided,2021-03-17,flagged,corporate,T01448,2025-03-23,3641.74,canada,walmart,online,
C0432,kelsey cox,2001-12-06,uk,student,2025-04-23,pending,retail,T00587,2025-03-09,157.79,mexico,bestbuy,in-person,
C0432,kelsey cox,2001-12-06,uk,student,2025-04-23,pending,retail,T00817,2025-05-08,1789.43,canada,amazon,wire,
C0433,ronald leach,1953-04-08,us,doctor,2025-05-20,verified,corporate,T00454,2024-10-18,4736.48,us,ebay,in-person,
C0433,ronald leach,1953-04-08,us,doctor,2025-05-20,verified,corporate,T00871,2024-11-03,934.6,us,walmart,wire,
C0434,carmen bond,1969-07-31,uk,unemployed,2021-07-02,verified,retail,T00068,2024-11-30,3240.97,us,ebay,online,
C0434,carmen bond,1969-07-31,uk,unemployed,2021-07-02,verified,retail,T00584,2024-08-11,797.23,us,bestbuy,in-person,
C0434,carmen bond,1969-07-31,uk,unemployed,2021-07-02,verified,retail,T00949,2024-09-02,4141.2,mexico,walmart,wire,
C0434,carmen bond,1969-07-31,uk,unemployed,2021-07-02,verified,retail,T01081,2024-10-15,308679.0,us,amazon,wire,
C0435,michelle burns,2000-09-06,canada,engineer,2024-11-07,verified,retail,T00250,2024-08-15,3834.77,russia,unknown vendor,online,
C0436,anthony anderson,1967-10-13,russia,unemployed,2024-05-25,pending,retail,T00008,2024-10-09,4022.46,uk,amazon,online,
C0436,anthony anderson,1967-10-13,russia,unemployed,2024-05-25,pending,retail,T00222,2025/05/11,1680.09,us,ebay,online,
C0437,kristin chambers,1960-06-25,us,business owner,2020-09-11,verified,corporate,T00504,2025-05-06,3361.81,us,walmart,wire,
C0437,kristin chambers,1960-06-25,us,business owner,2020-09-11,verified,corporate,T00628,2024-09-05,2752.46,us,walmart,in-person,
C0437,kristin chambers,1960-06-25,us,business owner,2020-09-11,verified,corporate,T00909,2025-01-25,600.65,us,walmart,online,
C0437,kristin chambers,1960-06-25,us,business owner,2020-09-11,verified,corporate,T01384,2024-08-27,597.17,us,bestbuy,online,
C0438,robertzreese,1978-11-13,russia,doctor,2021-02-17,verified,corporate,T00315,2024-09-20,3615.54,us,walmart,online,
C0439,gregory brown,2007-03-01,us,doctor,2021-01-09,verified,retail,T00012,2024-10-18,7007.11,mexico,bestbuy,not recorded,
C0439,gregory brown,2007-03-01,us,doctor,2021-01-09,verified,retail,T00433,2025-04-27,1925.81,us,amazon,online,
C0439,gregory brown,2007-03-01,us,doctor,2021-01-09,verified,retail,T01482,2025-01-08,256.14,us,amazon,wire,
C0440,andrea peck,1941-09-02,uk,engineer,2022-12-14,verified,retail,T00103,2024-11-30,754.79,mexico,amazon,wire,
C0440,andrea peck,1941-09-02,uk,engineer,2022-12-14,verified,retail,T00277,2024-10-30,3201.9,uk,bestbuy,wire,
C0440,andrea peck,1941-09-02,uk,engineer,2022-12-14,verified,retail,T00280,2025-04-08,3177.24,china,amazon,wire,
C0441,randy cannon,2006-02-01,us,unemployed,2024-02-02,verified,corporate,T00206,2025-04-30,18.48,canada,ebay,online,
C0441,randy cannon,2006-02-01,us,unemployed,2024-02-02,verified,corporate,T00997,2024-11-26,4985.4,us,ebay,in-person,
C0442,steven west,2001-12-03,russia,unemployed,2023/09/21,verified,retail,T01443,2025/03/10,2233.16,uk,bestbuy,wire,
C0443,michael stanley,1976-03-18,us,business owner,2021-08-23,verified,corporate,T01024,2024/10/04,7084.94,canada,bestbuy,wire,
C0443,michael stanley,1976-03-18,us,business owner,2021-08-23,verified,corporate,T01400,2025-05-07,2453.65,us,ebay,wire,
C0444,hannah wzite,1976-01-27,mexico,unemployed,2023-11-09,verified,retail,T01084,2025-06-30,4225.89,us,bestbuy,in-person,
C0444,hannah wzite,1976-01-27,mexico,unemployed,2023-11-09,verified,retail,T01452,2024-11-13,1923.87,us,bestbuy,online,
C0445,monica walker,1939-10-01,uk,business owner,2020-09-14,verified,corporate,T00220,2025-04-24,3783.91,canada,walmart,in-person,
C0445,monica walker,1939-10-01,uk,business owner,2020-09-14,verified,corporate,T00463,2025-04-27,2741.2,mexico,ebay,wire,
C0445,monica walker,1939-10-01,uk,business owner,2020-09-14,verified,corporate,T00571,2025-04-01,1443.05,mexico,ebay,online,
C0445,monica walker,1939-10-01,uk,business owner,2020-09-14,verified,corporate,T00577,2024-11-10,318.16,canada,unknown vendor,online,
C0445,monica walker,1939-10-01,uk,business owner,2020-09-14,verified,corporate,T00746,2024-10-10,4596.68,us,amazon,in-person,
C0446,julie ball,1968-05-16,uk,business owner,2025-01-13,verified,corporate,T00072,2024-10-30,443.08,brazil,bestbuy,online,
C0446,julie ball,1968-05-16,uk,business owner,2025-01-13,verified,corporate,T00526,2025-03-26,1264.83,us,walmart,wire,
C0446,julie ball,1968-05-16,uk,business owner,2025-01-13,verified,corporate,T00889,2025-05-21,209.48,canada,walmart,in-person,
C0446,julie ball,1968-05-16,uk,business owner,2025-01-13,verified,corporate,T01215,2024-11-20,2366.26,us,unknown vendor,online,
C0447,david murray,1950-01-25,us,teacher,2022-11-09,verified,corporate,T00653,2025-03-15,1767.85,germany,walmart,wire,
C0447,david murray,1950-01-25,us,teacher,2022-11-09,verified,corporate,T00740,2024-12-02,946.24,us,amazon,online,
C0447,david murray,1950-01-25,us,teacher,2022-11-09,verified,corporate,T01036,2024-11-29,2383.36,us,bestbuy,online,
C0447,david murray,1950-01-25,us,teacher,2022-11-09,verified,corporate,T01251,2025-05-10,3184.55,germany,amazon,in-person,
C0448,shaun cannon,1941-09-14,uk,engineer,2024-01-29,verified,retail,T00622,2025-05-26,469.8,uk,amazon,online,
C0448,shaun cannon,1941-09-14,uk,engineer,2024-01-29,verified,retail,T01031,2024-07-09,75.42,uk,walmart,online,
C0449,taylor small,1955-11-21,us,business owner,2022-04-07,verified,corporate,T00005,2025-03-03,339.25,us,amazon,in-person,
C0449,taylor small,1955-11-21,us,business owner,2022-04-07,verified,corporate,T00727,2025-03-02,301.12,uk,walmart,wire,
C0449,taylor small,1955-11-21,us,business owner,2022-04-07,verified,corporate,T01460,2024-11-19,2151.07,brazil,amazon,online,
C0450,kirk griffin,1985-03-30,germany,not provided,2020-12-04,verified,retail,T00294,2024-09-11,893.17,us,bestbuy,in-person,
C0450,kirk griffin,1985-03-30,germany,not provided,2020-12-04,verified,retail,T00476,2025/06/10,9913.66,us,amazon,wire,
C0450,kirk griffin,1985-03-30,germany,not provided,2020-12-04,verified,retail,T00606,2025-02-03,1235.26,germany,walmart,in-person,
C0450,kirk griffin,1985-03-30,germany,not provided,2020-12-04,verified,retail,T00685,2024-12-17,5300.77,canada,ebay,online,
C0450,kirk griffin,1985-03-30,germany,not provided,2020-12-04,verified,retail,T00961,2024-10-01,172.86,germany,not recorded,wire,
C0450,kirk griffin,1985-03-30,germany,not provided,2020-12-04,verified,retail,T01026,2024-11-17,1285.72,us,bestbuy,wire,
C0450,kirk griffin,1985-03-30,germany,not provided,2020-12-04,verified,retail,T01319,2024-07-16,170.31,mexico,bestbuy,online,
C0451,andrew gonzales,,us,student,2022-05-12,verified,corporate,T00410,2024-07-09,191.45,us,not recorded,wire,
C0451,andrew gonzales,,us,student,2022-05-12,verified,corporate,T00424,2025-04-07,1364.1,uk,amazon,online,
C0451,andrew gonzales,,us,student,2022-05-12,verified,corporate,T01383,2024-11-08,6974.32,brazil,bestbuy,wire,
C0452,pattyxtaylor,2007-02-13,us,teacher,2022-12-21,verified,corporate,T00230,2025-04-22,1994.67,mexico,amazon,wire,
C0452,pattyxtaylor,2007-02-13,us,teacher,2022-12-21,verified,corporate,T00329,2024-07-30,1088.08,uk,amazon,wire,
C0452,pattyxtaylor,2007-02-13,us,teacher,2022-12-21,verified,corporate,T00971,2025-02-12,2179.33,us,amazon,in-person,
C0452,pattyxtaylor,2007-02-13,us,teacher,2022-12-21,verified,corporate,T00986,2025-01-02,1368.34,uk,ebay,in-person,
C0453,thomas johnston,1978-10-23,china,student,2023-03-29,verified,retail,T00846,2024-12-04,1071.0,us,unknown vendor,in-person,
C0453,thomas johnston,1978-10-23,china,student,2023-03-29,verified,retail,T00964,2024-12-14,986.28,us,walmart,wire,
C0453,thomas johnston,1978-10-23,china,student,2023-03-29,verified,retail,T01386,2025-04-16,786.65,canada,bestbuy,online,
